Unnamed: 0,member_id,sku_id,num
24961,12708,9849,1
24962,39030,3213,1
24963,25139,10153,1
24964,368,4604,1
24965,39030,2045,1
24966,435,10243,1
24967,39031,2226,1
24968,39031,9454,1
24969,28997,10153,1
24970,39033,8177,1
24971,39033,5371,1
24972,39033,5165,1
24973,39033,1277,1
24974,39033,8350,1
24975,39036,10153,1
24976,39036,8602,1
24977,39036,4735,1
24978,39036,5903,1
24979,16976,9920,1
24980,38163,9897,1
24981,9670,3545,1
24982,9670,4603,1
24983,38977,5195,1
24984,38977,5918,1
24985,21570,5025,1
24986,21570,5409,1
24987,21570,5027,1
24988,21570,5381,1
24989,21570,8838,1
24990,21570,4966,1
24991,21570,10279,1
24992,21570,5768,1
24993,21570,10280,1
24994,21570,5960,1
24995,21570,5962,1
24996,21570,9901,1
24997,21570,10222,1
24998,21570,10223,1
24999,21570,5231,1
25000,21570,5618,1
25001,21570,7642,1
25002,21570,5756,1
25003,21570,5468,1
25004,21570,5407,1
25005,21570,5760,1
25006,13521,3925,1
25007,39038,10152,1
25008,39038,9901,1
25009,39038,10224,1
25010,13521,4293,1
25011,21570,10226,1
25012,21570,10221,1
25013,3776,10275,1
25014,10290,5214,1
25015,39026,6128,1
25016,39041,7491,1
25017,39041,2904,1
25018,15170,9985,1
25019,15170,7481,1
25020,15170,10136,1
25021,15170,4027,1
25022,15170,5627,1
25023,39041,2906,1
25024,39041,6214,1
25025,39041,6217,1
25026,23484,10242,1
25027,23484,10151,1
25028,23484,10239,1
25029,351,8543,1
25030,39042,7235,1
25031,39042,8630,1
25032,38892,10278,1
25033,38892,9901,1
25034,6248,8476,1
25035,38849,4965,1
25036,39039,10103,1
25037,39039,10265,1
25038,39039,5277,1
25039,39039,5661,1
25040,39026,10102,1
25041,39043,1844,1
25042,39039,5362,1
25043,39039,1396,1
25044,39039,8091,1
25045,39048,8664,1
25046,39048,1259,1
25047,39049,5768,1
25048,39049,908,1
25049,39043,3355,1
25050,39049,3431,1
25051,39049,1088,1
25052,39048,2087,1
25053,39048,4175,1
25054,39045,9897,1
25055,39045,10257,1
25056,39045,9901,1
25057,31593,5070,1
25058,31593,6879,1
25059,31593,5120,1
25060,31593,3154,1
25061,31593,4614,1
25062,31593,1580,1
25063,31593,5548,1
25064,39051,5066,1
25065,39051,5546,1
25066,39051,5199,1
25067,39055,10277,1
25068,39055,9899,1
25069,38777,898,1
25070,39055,10278,1
25071,39051,5228,1
25072,39057,9900,1
25073,37404,8157,1
25074,37404,5964,1
25075,39057,10221,1
25076,37121,4294,1
25077,37404,7744,1
25078,405,5757,1
25079,405,5808,1
25080,405,5952,1
25081,423,5652,1
25082,423,5119,1
25083,21570,8630,1
25084,39060,8834,1
25085,39060,8837,1
25086,39060,7291,1
25087,39061,5119,1
25088,39062,5112,1
25089,39062,6889,1
25090,39062,2027,1
25091,12185,4627,1
25092,12185,1158,1
25093,12185,6238,1
25094,39063,10276,1
25095,25795,10119,1
25096,25795,7768,1
25097,28402,7590,1
25098,39063,5149,1
25099,24538,10150,1
25100,24538,10149,1
25101,31916,7779,1
25102,12185,8556,1
25103,39064,10226,1
25104,39064,9895,1
25105,39053,2353,1
25106,39053,8569,1
25107,39053,5776,1
25108,39053,4957,1
25109,13311,5666,1
25110,1711,8519,1
25111,10088,906,1
25112,39059,4458,1
25113,39059,2909,1
25114,39071,5117,1
25115,39071,4186,1
25116,17676,1033,1
25117,17676,10222,1
25118,17676,5778,1
25119,17676,10136,1
25120,39064,4965,1
25121,6045,5096,1
25122,6045,5387,1
25123,39068,1073,1
25124,39068,7765,1
25125,39068,5838,1
25126,39073,9855,1
25127,39073,7487,1
25128,14974,10223,1
25129,39075,10143,1
25130,39075,5401,1
25131,39044,9892,1
25132,15186,10151,1
25133,15186,9924,1
25134,15186,10254,1
25135,15186,10223,1
25136,37910,7455,1
25137,39076,7766,1
25138,37910,9300,1
25139,39077,2903,1
25140,39077,9799,1
25141,38163,9895,1
25142,38823,10152,1
25143,38823,10240,1
25144,19954,2625,1
25145,13298,5483,1
25146,13298,8835,1
25147,15371,7363,1
25148,15371,8343,1
25149,38086,5650,1
25150,37885,7776,1
25151,37107,4964,1
25152,38946,4954,1
25153,14722,10045,1
25154,39080,3973,1
25155,39081,10279,1
25156,39081,10244,1
25157,39083,9899,1
25158,39083,9898,1
25159,35567,5483,1
25160,365,3052,1
25161,365,5023,1
25162,365,10239,1
25163,429,1089,1
25164,3058,5448,1
25165,3058,2747,1
25166,3058,3951,1
25167,3058,5921,1
25168,39079,2905,1
25169,39079,9615,1
25170,39079,6585,1
25171,27878,9882,1
25172,27878,7779,1
25173,27728,9986,1
25174,27728,10267,1
25175,14230,9509,1
25176,14230,10280,1
25177,14230,3739,1
25178,14230,2445,1
25179,39088,5257,1
25180,39088,8090,1
25181,39088,5893,1
25182,39088,5065,1
25183,39088,5323,1
25184,39088,2844,1
25185,39088,5261,1
25186,39088,5278,1
25187,39088,5198,1
25188,13274,9431,1
25189,13274,9689,1
25190,39084,5429,1
25191,39084,9614,1
25192,39084,7339,1
25193,39090,9431,1
25194,39090,9689,1
25195,39089,3937,1
25196,39091,5225,1
25197,39091,5260,1
25198,386,5029,1
25199,11875,4601,1
25200,11875,9901,1
25201,39095,9899,1
25202,39100,2871,1
25203,39100,3051,1
25204,39095,10243,1
25205,39101,5313,1
25206,39101,5620,1
25207,39101,4971,1
25208,22679,3436,1
25209,14884,4626,1
25210,14884,4425,1
25211,14884,1624,1
25212,14884,5496,1
25213,14884,2464,1
25214,10130,3792,1
25215,10948,10280,1
25216,37686,5213,1
25217,37686,5904,1
25218,38895,3747,1
25219,38895,4216,1
25220,38895,10222,1
25221,39104,9330,1
25222,39104,9883,1
25223,35033,786,1
25224,35033,10226,1
25225,35033,745,1
25226,39104,8838,1
25227,39105,8696,1
25228,39105,9696,1
25229,22200,10222,1
25230,39105,6805,1
25231,11021,5131,1
25232,11021,4254,1
25233,11021,2032,1
25234,10613,7566,1
25235,10613,10254,1
25236,12949,3842,1
25237,12949,4010,1
25238,39109,3428,1
25239,39109,1756,1
25240,10613,2034,1
25241,39095,10278,1
25242,10441,2397,1
25243,12949,5398,1
25244,12949,4845,1
25245,12949,898,1
25246,39110,10262,1
25247,39110,8570,1
25248,12166,6564,1
25249,12166,3687,1
25250,39112,4871,1
25251,39112,5623,1
25252,39116,9900,1
25253,39116,9895,1
25254,39116,10151,1
25255,39114,3926,1
25256,39114,9895,1
25257,39117,7367,1
25258,39117,2904,1
25259,25087,4458,1
25260,25087,5354,1
25261,25087,908,1
25262,39119,9593,1
25263,39119,6746,1
25264,39119,6543,1
25265,19555,9333,1
25266,19555,9453,1
25267,19555,3734,1
25268,10051,5719,1
25269,39120,1430,1
25270,39120,5357,1
25271,24606,3563,1
25272,24606,9244,1
25273,3288,940,1
25274,39122,8157,1
25275,39123,5199,1
25276,39123,5066,1
25277,39124,10221,1
25278,37235,10153,1
25279,39125,10104,1
25280,39125,10105,1
25281,14861,4971,1
25282,39059,2913,1
25283,39059,4457,1
25284,6226,5403,1
25285,6226,5100,1
25286,15474,5386,1
25287,15474,5118,1
25288,7323,5893,1
25289,7323,5319,1
25290,7323,5136,1
25291,7350,7457,1
25292,7350,5525,1
25293,11379,581,1
25294,455,5193,1
25295,455,5948,1
25296,455,5917,1
25297,10624,3808,1
25298,946,5109,1
25299,946,5531,1
25300,38444,9890,1
25301,38444,5963,1
25302,38444,1072,1
25303,38444,5964,1
25304,32181,10148,1
25305,32181,10224,1
25306,32181,9897,1
25307,39133,7731,1
25308,39133,1158,1
25309,39133,2904,1
25310,38599,2668,1
25311,39089,2874,1
25312,39089,3938,1
25313,12433,8293,1
25314,12433,6314,1
25315,441,8833,1
25316,441,4425,1
25317,10053,5959,1
25318,24538,10257,1
25319,11169,10226,1
25320,11169,10275,1
25321,1891,10150,1
25322,1891,10152,1
25323,39142,1435,1
25324,39142,3935,1
25325,39142,7237,1
25326,39144,595,1
25327,39144,5776,1
25328,26000,3687,1
25329,39144,5400,1
25330,39144,2028,1
25331,39144,4912,1
25332,387,4476,1
25333,39145,5313,1
25334,39145,2844,1
25335,39145,5326,1
25336,39145,1043,1
25337,39144,1537,1
25338,39144,5964,1
25339,39051,10148,1
25340,39051,5276,1
25341,12699,10259,1
25342,12699,10080,1
25343,31562,1042,1
25344,31562,2227,1
25345,28257,978,1
25346,33569,10145,1
25347,33569,6069,1
25348,33569,7736,1
25349,33569,2586,1
25350,13354,9907,1
25351,32340,10081,1
25352,32340,8583,1
25353,39147,9234,1
25354,39147,9235,1
25355,39147,2776,1
25356,39147,2778,1
25357,39148,595,1
25358,13354,9695,1
25359,39149,10279,1
25360,39149,10224,1
25361,39151,5354,1
25362,39151,4171,1
25363,39151,4012,1
25364,39150,8838,1
25365,39150,9695,1
25366,39148,10280,1
25367,39153,10151,1
25368,39152,10276,1
25369,39152,10277,1
25370,39152,9901,1
25371,39153,10243,1
25372,39153,10275,1
25373,39154,10267,1
25374,39154,9690,1
25375,39147,2777,1
25376,25907,9969,1
25377,39157,898,1
25378,39157,782,1
25379,39156,4913,1
25380,39156,742,1
25381,39157,4443,1
25382,39157,5776,1
25383,39156,7696,1
25384,39158,5900,1
25385,39158,8385,1
25386,39158,9331,1
25387,39158,9434,1
25388,12012,4296,1
25389,12012,8876,1
25390,33384,9915,1
25391,38546,7734,1
25392,1014,10145,1
25393,12224,774,1
25394,39165,2704,1
25395,16580,9694,1
25396,39134,10224,1
25397,39166,9890,1
25398,39166,9879,1
25399,39134,10278,1
25400,39134,10260,1
25401,39044,9895,1
25402,39162,10258,1
25403,26842,10260,1
25404,26842,10278,1
25405,39169,2809,1
25406,38598,8578,1
25407,38598,8915,1
25408,39169,10224,1
25409,11247,6804,1
25410,11247,7512,1
25411,39141,2821,1
25412,39141,4013,1
25413,402,6745,1
25414,39177,8662,1
25415,39177,6919,1
25416,39170,3564,1
25417,39179,10258,1
25418,38734,9691,1
25419,37911,9908,1
25420,38067,1155,1
25421,38067,4733,1
25422,38067,595,1
25423,38067,2118,1
25424,38734,10277,1
25425,6407,6600,1
25426,547,8562,1
25427,547,10045,1
25428,39175,4742,1
25429,10020,10025,1
25430,39182,5874,1
25431,39182,5640,1
25432,26794,8714,1
25433,39185,10239,1
25434,39175,5377,1
25435,39185,10151,1
25436,39185,10223,1
25437,39182,5483,1
25438,39176,4074,1
25439,39187,7729,1
25440,39187,9986,1
25441,39184,2109,1
25442,14936,7367,1
25443,39187,5477,1
25444,39187,7734,1
25445,39187,4955,1
25446,39188,9883,1
25447,39188,5260,1
25448,39188,10092,1
25449,16109,5212,1
25450,16109,5120,1
25451,9593,10222,1
25452,39193,4906,1
25453,37911,9795,1
25454,39194,10239,1
25455,39194,10266,1
25456,14936,9615,1
25457,39193,7753,1
25458,39193,9567,1
25459,11227,5813,1
25460,26794,8481,1
25461,11227,5534,1
25462,16954,8483,1
25463,32086,10151,1
25464,39193,4689,1
25465,39195,5101,1
25466,37260,5900,1
25467,19883,5899,1
25468,39189,1623,1
25469,39189,5279,1
25470,4452,10226,1
25471,4452,10148,1
25472,39193,9509,1
25473,39201,9899,1
25474,39201,1695,1
25475,13594,3926,1
25476,13594,4678,1
25477,39203,3898,1
25478,39203,1350,1
25479,39201,6563,1
25480,39201,1684,1
25481,39201,8552,1
25482,39200,10226,1
25483,39204,10024,1
25484,39200,9899,1
25485,39200,10222,1
25486,19883,6130,1
25487,19883,9768,1
25488,19883,8600,1
25489,11779,2836,1
25490,11779,2139,1
25491,11779,5662,1
25492,39204,5812,1
25493,39203,2114,1
25494,39203,2387,1
25495,39203,4601,1
25496,37260,6769,1
25497,37260,1747,1
25498,37260,7591,1
25499,13594,7857,1
25500,39206,5274,1
25501,39208,5245,1
25502,39208,2279,1
25503,39207,10239,1
25504,39207,9897,1
25505,39207,10223,1
25506,39209,7369,1
25507,39209,6586,1
25508,39209,1856,1
25509,39181,1160,1
25510,39181,4064,1
25511,11537,9825,1
25512,11537,7565,1
25513,11537,6208,1
25514,39212,9918,1
25515,39211,4627,1
25516,39211,3924,1
25517,38981,10275,1
25518,38981,10153,1
25519,38981,9898,1
25520,38981,9899,1
25521,13677,10221,1
25522,39181,5267,1
25523,39181,7235,1
25524,39181,5620,1
25525,39181,1156,1
25526,39181,5477,1
25527,39181,10121,1
25528,39181,4971,1
25529,12870,979,1
25530,12870,2228,1
25531,39212,9883,1
25532,4973,10119,1
25533,39213,4294,1
25534,39213,8090,1
25535,15549,5229,1
25536,39214,10278,1
25537,39211,1685,1
25538,35600,5398,1
25539,11195,4180,1
25540,11195,3328,1
25541,438,1437,1
25542,39217,4177,1
25543,39220,9697,1
25544,39220,5380,1
25545,39220,10277,1
25546,547,9689,1
25547,38384,4396,1
25548,38384,4829,1
25549,39216,10148,1
25550,4410,5809,1
25551,39221,7776,1
25552,39221,9344,1
25553,39222,7567,1
25554,39222,8192,1
25555,39216,9897,1
25556,39205,7457,2
25557,39205,6745,1
25558,38664,979,1
25559,39224,4294,1
25560,39224,2251,1
25561,39224,2403,1
25562,39224,10153,1
25563,39224,1807,1
25564,39224,10239,1
25565,38877,2087,1
25566,38877,3935,1
25567,38877,1474,1
25568,38877,10278,1
25569,38877,9897,1
25570,38877,9900,1
25571,38877,10221,1
25572,10720,3036,1
25573,10720,5759,1
25574,38866,10149,1
25575,39225,7730,1
25576,39225,10278,1
25577,39225,9900,1
25578,10290,4387,1
25579,10290,4187,1
25580,10290,2909,1
25581,9716,10223,1
25582,9716,9882,1
25583,39227,8819,1
25584,39230,4396,1
25585,33913,1143,1
25586,1550,6246,1
25587,39214,10223,1
25588,39214,5920,1
25589,13483,2947,1
25590,13483,2843,1
25591,38823,3985,1
25592,38823,3813,1
25593,38823,7494,1
25594,39232,7513,1
25595,39232,908,1
25596,39233,5065,1
25597,39233,5149,1
25598,39233,5443,1
25599,39232,5686,1
25600,39232,2079,1
25601,39232,5920,1
25602,39232,4627,1
25603,39124,7491,1
25604,1900,2963,1
25605,1900,4180,1
25606,6127,3841,1
25607,6127,868,1
25608,6127,4059,1
25609,397,4695,1
25610,27693,4891,1
25611,38877,5210,1
25612,13113,4388,1
25613,13113,9925,1
25614,446,5603,1
25615,13113,1156,1
25616,13113,7242,1
25617,39235,5319,1
25618,39235,5226,1
25619,39235,5261,1
25620,39235,5639,1
25621,39229,7513,1
25622,13113,4389,1
25623,4973,10256,1
25624,33158,5952,1
25625,37487,5202,1
25626,37487,4456,1
25627,39240,6745,1
25628,4186,3746,1
25629,4186,10259,1
25630,4186,5209,1
25631,11875,10278,1
25632,11875,10151,1
25633,1429,5639,1
25634,39229,8579,1
25635,39241,7753,1
25636,39237,10278,1
25637,39237,9690,1
25638,39237,9900,1
25639,39241,9902,1
25640,708,7777,1
25641,22074,1437,1
25642,22074,3936,1
25643,39243,10152,1
25644,39244,9617,1
25645,39243,9896,1
25646,39243,9900,1
25647,36936,595,1
25648,406,4053,1
25649,21570,10152,1
25650,21570,10153,1
25651,21570,9902,1
25652,25164,2228,1
25653,25164,8550,1
25654,39115,6687,1
25655,12588,4678,1
25656,38317,1413,1
25657,13762,3957,1
25658,13762,775,1
25659,497,4169,1
25660,429,5118,1
25661,429,7438,1
25662,39252,5963,1
25663,16978,3926,1
25664,16978,5276,1
25665,23484,10221,1
25666,27965,2600,1
25667,27965,988,1
25668,39254,4394,1
25669,27965,3667,1
25670,39254,1759,1
25671,39251,5031,1
25672,39251,5768,1
25673,39251,5532,1
25674,39251,5769,1
25675,12043,10277,1
25676,12043,9899,1
25677,755,10226,1
25678,21570,5961,1
25679,11888,10240,1
25680,18750,9986,1
25681,18750,10034,1
25682,18750,9795,1
25683,37113,9879,1
25684,39251,5135,1
25685,39251,5024,1
25686,32830,10244,1
25687,706,8568,1
25688,706,2139,1
25689,39257,10243,1
25690,39257,10149,1
25691,39257,10222,1
25692,560,3758,1
25693,560,4293,1
25694,39255,7351,1
25695,39255,1935,1
25696,39255,3602,1
25697,38877,10225,1
25698,17154,8580,1
25699,23743,10260,1
25700,21311,5902,1
25701,351,10256,1
25702,39251,5609,1
25703,455,5265,1
25704,455,5685,1
25705,14109,5628,1
25706,14109,8286,1
25707,14109,6207,1
25708,16104,10148,1
25709,39251,5025,1
25710,10335,10258,1
25711,16104,10275,1
25712,16104,9897,1
25713,39259,9509,1
25714,39259,2251,1
25715,39259,6799,1
25716,39260,9918,1
25717,38428,5811,1
25718,13967,4075,1
25719,12983,3108,1
25720,12983,9902,1
25721,39261,1875,1
25722,39261,8539,1
25723,39261,5909,1
25724,39261,2471,1
25725,38005,10151,1
25726,38005,10223,1
25727,6391,5388,1
25728,6391,5904,1
25729,12776,4900,1
25730,38299,4401,1
25731,38299,935,1
25732,39264,9981,1
25733,381,10257,1
25734,381,1145,1
25735,381,10143,1
25736,39265,906,1
25737,39265,6203,1
25738,39262,9899,1
25739,39262,10277,1
25740,39262,10150,1
25741,19138,9700,1
25742,39267,5245,1
25743,39267,10152,1
25744,39267,9899,1
25745,6391,5119,1
25746,38839,6209,1
25747,12543,5261,1
25748,12543,6208,1
25749,39268,5618,2
25750,39264,4845,1
25751,11677,9923,1
25752,11677,9433,1
25753,11677,5210,1
25754,13510,10244,1
25755,38873,2353,1
25756,38839,9799,1
25757,38839,9452,1
25758,12613,5901,1
25759,10551,2588,1
25760,12613,980,1
25761,39274,2387,1
25762,39274,7588,1
25763,39274,10224,1
25764,39274,4075,1
25765,15125,8578,1
25766,15125,8568,1
25767,38873,1433,1
25768,39115,7565,1
25769,19954,3035,1
25770,19954,4175,1
25771,39275,10151,1
25772,11047,1703,1
25773,11047,5497,1
25774,39275,10278,1
25775,39275,9900,1
25776,29660,4607,1
25777,39269,4177,1
25778,39269,5896,1
25779,39269,5353,1
25780,39269,4170,1
25781,11677,9897,1
25782,39269,5211,1
25783,39269,2463,1
25784,10290,2813,1
25785,10290,5838,1
25786,39268,5150,1
25787,25002,9366,1
25788,39276,6583,1
25789,39276,7775,1
25790,39268,5149,1
25791,39278,10077,1
25792,39278,10153,1
25793,39279,10150,1
25794,39277,697,1
25795,39277,1417,1
25796,456,9898,1
25797,1993,4169,1
25798,1993,5621,1
25799,1993,9806,1
25800,9152,628,1
25801,39280,9823,1
25802,39280,5894,1
25803,6129,5649,1
25804,6129,5524,1
25805,1993,2091,1
25806,1993,4175,1
25807,39122,4448,1
25808,39281,10152,1
25809,1228,9693,1
25810,698,3569,1
25811,698,4827,1
25812,698,9006,1
25813,39282,5269,1
25814,39282,9915,1
25815,7474,10150,1
25816,7474,4824,1
25817,7474,9898,1
25818,675,7237,1
25819,675,9693,1
25820,675,2902,1
25821,675,4848,1
25822,39285,9798,1
25823,39285,2904,1
25824,39285,1866,1
25825,21576,10154,1
25826,22969,8718,2
25827,22969,5443,1
25828,22969,5525,1
25829,10782,9208,1
25830,10782,9694,1
25831,10517,1425,1
25832,10517,2818,1
25833,9879,9689,1
25834,39287,1813,1
25835,39287,9690,1
25836,39287,3926,1
25837,37109,10241,1
25838,37109,9897,1
25839,11870,988,1
25840,11870,9233,1
25841,11870,5123,1
25842,11870,2072,1
25843,11870,8332,1
25844,38385,5872,1
25845,38385,8545,1
25846,38953,5425,1
25847,38953,5274,1
25848,39289,873,1
25849,39289,2506,1
25850,39289,4689,1
25851,39289,5777,1
25852,39289,4185,1
25853,39289,3034,1
25854,39289,2880,1
25855,38183,10153,1
25856,39069,10146,1
25857,39291,5243,1
25858,38183,10242,1
25859,38183,9893,1
25860,38024,9882,1
25861,21740,9467,1
25862,12154,9897,1
25863,39293,1155,1
25864,39293,1258,1
25865,12154,10275,1
25866,39293,4733,1
25867,39293,958,1
25868,38701,7490,1
25869,38701,7766,1
25870,39295,5284,1
25871,39295,711,1
25872,21740,9432,1
25873,39297,10275,1
25874,37135,7489,1
25875,39295,10094,1
25876,39298,10244,1
25877,39301,4293,1
25878,39301,4957,1
25879,39301,10223,1
25880,39303,10278,1
25881,39303,9900,1
25882,39305,9825,1
25883,39305,8571,1
25884,39305,9823,1
25885,38660,9882,1
25886,39292,2872,1
25887,39292,2621,1
25888,38660,9380,1
25889,35101,2779,1
25890,35101,2845,1
25891,15801,10149,1
25892,39306,7822,1
25893,39306,8717,1
25894,39306,10042,1
25895,10993,786,1
25896,10993,896,1
25897,39306,9383,1
25898,39307,4627,1
25899,24602,5201,1
25900,15843,9882,1
25901,39307,10224,1
25902,39032,4664,1
25903,39032,6121,1
25904,39315,3805,1
25905,15734,10221,1
25906,12242,3579,1
25907,1014,6232,1
25908,35133,10225,1
25909,13473,3746,1
25910,13473,3810,1
25911,39317,10241,1
25912,39317,10226,1
25913,39317,3688,1
25914,39317,10222,1
25915,10517,4299,1
25916,10517,8284,1
25917,370,5214,1
25918,39310,7433,1
25919,39310,4060,1
25920,39310,3569,1
25921,39310,3051,1
25922,396,5244,1
25923,39320,5219,1
25924,39322,9919,1
25925,6129,10222,1
25926,19274,4750,1
25927,19274,5120,1
25928,19274,4059,1
25929,19274,973,1
25930,19274,7789,1
25931,38363,10225,1
25932,39324,7777,1
25933,12806,4781,1
25934,9746,7512,1
25935,28579,5905,1
25936,28579,5917,1
25937,9746,9431,1
25938,37581,4913,1
25939,39326,5617,1
25940,39326,5911,1
25941,39323,3811,1
25942,39323,5355,1
25943,39323,5836,1
25944,39323,2559,1
25945,39326,5198,1
25946,39329,5135,1
25947,39329,5687,1
25948,39329,5549,1
25949,39328,6204,1
25950,39328,9695,1
25951,36332,2977,1
25952,36332,8725,1
25953,36332,7501,1
25954,39334,5895,1
25955,14702,3573,1
25956,14702,906,1
25957,39332,3430,1
25958,39332,4298,1
25959,39332,4175,1
25960,39334,3273,1
25961,39323,4821,1
25962,39323,2811,1
25963,39323,5871,1
25964,39323,9679,1
25965,39323,9616,1
25966,39350,3926,1
25967,39350,1152,1
25968,1270,5896,1
25969,1270,907,1
25970,1270,5136,1
25971,39375,8282,1
25972,39375,9855,1
25973,12720,5214,1
25974,9004,5729,1
25975,9004,3603,1
25976,39378,5852,1
25977,39378,5482,1
25978,39382,5811,1
25979,396,10151,1
25980,396,9899,1
25981,39355,3370,1
25982,39355,4957,1
25983,39381,3985,1
25984,39382,2622,1
25985,38098,764,1
25986,396,4181,1
25987,39385,4613,1
25988,39383,4626,1
25989,11805,3809,1
25990,28579,5315,1
25991,39385,9593,1
25992,396,4061,1
25993,12179,10082,1
25994,12179,1143,1
25995,39405,10026,1
25996,25986,665,1
25997,25986,5639,1
25998,12216,5666,1
25999,12216,979,1
26000,12216,10025,1
26001,6129,1624,1
26002,6129,3183,1
26003,39407,10044,1
26004,39407,10273,1
26005,1902,10151,1
26006,28478,9347,1
26007,28478,1463,1
26008,28478,4447,1
26009,28478,10148,1
26010,28478,9901,1
26011,39407,9799,1
26012,1902,10242,1
26013,1902,10278,1
26014,1902,2087,1
26015,1902,10221,1
26016,820,4781,1
26017,39408,10221,1
26018,39408,9859,1
26019,39124,10240,1
26020,429,9347,1
26021,2483,1694,1
26022,1284,5867,1
26023,38034,9696,1
26024,38034,10277,1
26025,38034,10150,1
26026,38034,7208,1
26027,38034,2306,1
26028,38034,5666,1
26029,38034,8586,1
26030,19625,4739,1
26031,19625,1160,1
26032,19625,2843,1
26033,19625,9885,1
26034,19625,4740,1
26035,19625,2839,1
26036,3481,5445,1
26037,3481,3267,1
26038,39286,5777,1
26039,39286,3879,1
26040,39286,1436,1
26041,30126,5897,1
26042,13563,3492,1
26043,12224,8482,1
26044,12058,10278,1
26045,12058,10260,1
26046,39462,9900,1
26047,39462,10223,1
26048,39462,9895,1
26049,24777,980,1
26050,24777,4390,1
26051,39463,9366,1
26052,39463,9384,1
26053,39463,1278,1
26054,2368,4171,1
26055,2368,5211,1
26056,26355,5778,1
26057,26355,5356,1
26058,39466,9901,1
26059,39466,4060,1
26060,39466,5101,1
26061,14861,5430,1
26062,14567,10268,1
26063,14567,7664,1
26064,35274,7365,1
26065,35274,10262,1
26066,39477,9798,1
26067,10426,5409,1
26068,10426,9985,1
26069,10426,10026,1
26070,10426,5951,1
26071,9544,537,1
26072,39479,3462,1
26073,39479,5194,1
26074,39479,5949,1
26075,5180,10260,2
26076,5180,9925,2
26077,5180,9884,1
26078,5885,10241,1
26079,5885,9908,1
26080,5885,9918,1
26081,39479,2447,1
26082,23020,5135,1
26083,23020,900,1
26084,39483,7366,1
26085,39483,7494,1
26086,39483,7775,1
26089,39485,980,1
26090,39485,7765,1
26091,39485,10261,1
26092,39485,9800,1
26093,39485,10255,1
26094,39485,9696,1
26095,39486,5603,1
26096,39486,8550,1
26097,39486,8554,1
26098,39479,5033,1
26099,10291,10239,1
26100,39488,10225,1
26101,39488,9902,1
26102,39490,8820,1
26103,39490,9564,1
26104,39491,5248,1
26105,6677,2947,1
26106,39491,8921,1
26107,39495,8099,1
26108,39495,7531,1
26109,39495,9679,1
26110,39495,10244,1
26111,23020,3038,1
26112,6677,2912,1
26113,28305,3617,2
26114,547,5194,1
26115,39497,2404,1
26116,39497,9344,1
26117,14730,7491,1
26118,14730,9344,1
26119,39497,2201,1
26120,39497,2909,1
26121,14730,4391,1
26122,14730,9385,1
26123,6129,5397,1
26124,39502,4296,1
26125,39502,5199,1
26126,37296,5232,1
26127,37908,9385,1
26128,14935,2082,1
26129,14935,8562,1
26130,14935,9592,1
26131,37908,9907,1
26132,435,9698,1
26133,435,10148,1
26134,435,9897,1
26135,435,9596,1
26136,435,7485,1
26137,12911,5666,1
26138,37908,9887,1
26139,39504,8915,1
26140,39504,9920,1
26141,37908,8585,1
26142,39508,9919,1
26143,39489,6601,1
26144,39489,3565,1
26145,39121,5686,1
26146,39121,10151,1
26147,39121,906,1
26148,6677,10225,1
26149,37908,9890,1
26150,39508,8818,1
26151,10657,2880,1
26152,37910,9886,1
26153,39513,7363,1
26154,39515,2908,1
26155,2776,3926,1
26156,2776,9917,1
26157,37662,4689,1
26158,37662,958,1
26159,37662,1198,1
26160,39515,3951,1
26161,39515,5277,1
26162,13867,10241,1
26163,13867,8567,1
26164,13867,6060,1
26165,39517,9346,1
26166,39517,6228,1
26167,2776,9899,1
26168,39517,8666,1
26169,39521,7490,1
26170,39521,2665,1
26171,680,2178,1
26172,680,9234,1
26173,37662,3602,1
26174,37662,4888,1
26175,12467,2178,1
26176,37719,9798,1
26177,37719,10024,1
26178,37719,10265,1
26179,38622,9106,1
26180,12577,5811,1
26181,12577,5895,1
26182,12577,5224,1
26183,12577,5433,1
26184,39518,2584,1
26185,39518,2697,1
26186,39518,978,1
26187,39518,3924,1
26188,39518,10152,1
26189,39518,5549,1
26190,39522,7778,1
26191,39522,2909,1
26192,39522,7841,1
26193,39522,8547,1
26194,39522,6806,1
26195,39524,8915,1
26196,39524,8555,1
26197,14963,7729,1
26198,14963,7812,1
26199,39524,2203,1
26200,39524,1278,1
26201,39527,3330,1
26202,39527,1157,1
26203,15412,10265,1
26204,39507,5403,1
26205,39507,5277,1
26206,39507,5279,1
26207,15412,9804,1
26208,39528,4393,1
26209,39528,10010,1
26210,39531,5400,1
26211,39531,5729,1
26212,39531,5218,1
26213,402,5910,1
26214,39535,10280,1
26215,39533,9847,1
26216,39534,10222,1
26217,39534,10241,1
26218,39534,10148,1
26219,39537,7569,1
26220,39537,10255,1
26221,39540,7501,1
26222,39533,9889,1
26223,39537,9333,1
26224,39537,8572,1
26225,35134,7753,1
26226,39527,5895,1
26227,39527,4741,1
26228,39527,5131,1
26229,39527,2093,1
26230,39527,2910,1
26231,10653,707,1
26232,10653,10252,1
26233,37859,2978,1
26234,37859,5522,1
26235,10653,709,1
26236,37859,2244,1
26237,37859,1440,1
26238,39544,7729,1
26239,39544,6237,1
26240,39525,10242,1
26241,39545,5651,1
26242,39545,5436,1
26243,39545,3568,1
